Transect,Point,92P1,92P2,92P3,92P4,92P5,92P6,92P7,92P8,92P9,92P10,92P11,92P12,92P13,92P14,92P15,92P16,92P17,92P18,92P19,92P20,92P21,92P22,92P23,92P24
B,24 ,2 ,0 ,4 ,1 ,0 ,0 ,3 ,21 ,1 ,2 ,24 ,3 ,5 ,2 ,3 ,24 ,21 ,3 ,0 ,2 ,0 ,28 ,1 ,2 
B,25 ,2 ,0 ,0 ,2 ,0 ,0 ,3 ,0 ,0 ,1 ,24 ,3 ,5 ,2 ,46 ,24 ,21 ,3 ,0 ,3 ,0 ,28 ,0 ,0 
B,26 ,2 ,0 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,1 ,2 ,0 ,5 ,2 ,46 ,24 ,0 ,3 ,8 ,3 ,0 ,28 ,1 ,14 
B,27 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,24 ,0 ,5 ,1 ,46 ,1 ,0 ,0 ,8 ,2 ,0 ,28 ,1 ,14 
B,28 ,2 ,0 ,0 ,1 ,0 ,3 ,0 ,5 ,1 ,1 ,24 ,3 ,5 ,1 ,46 ,1 ,0 ,0 ,8 ,1 ,0 ,0 ,1 ,3 
B,29 ,2 ,0 ,0 ,0 ,9 ,0 ,0 ,5 ,1 ,1 ,0 ,3 ,5 ,0 ,46 ,1 ,0 ,0 ,8 ,3 ,2 ,0 ,0 ,3 
B,30 ,2 ,0 ,0 ,2 ,9 ,3 ,44 ,5 ,1 ,24 ,0 ,3 ,5 ,1 ,46 ,24 ,0 ,0 ,8 ,3 ,2 ,0 ,1 ,3 
B,31 ,0 ,3 ,3 ,0 ,1 ,3 ,44 ,12 ,1 ,24 ,1 ,0 ,5 ,1 ,46 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,3 
B,32 ,0 ,3 ,3 ,0 ,1 ,0 ,44 ,0 ,1 ,1 ,5 ,0 ,5 ,3 ,46 ,24 ,0 ,14 ,0 ,3 ,0 ,0 ,1 ,3 
B,33 ,2 ,3 ,3 ,0 ,3 ,0 ,44 ,0 ,21 ,1 ,0 ,3 ,5 ,3 ,46 ,18 ,0 ,1 ,0 ,3 ,2 ,0 ,18 ,5 
B,34 ,2 ,3 ,3 ,0 ,3 ,0 ,0 ,1 ,21 ,1 ,1 ,2 ,5 ,3 ,46 ,18 ,2 ,1 ,0 ,3 ,2 ,0 ,18 ,0 
B,35 ,2 ,3 ,3 ,1 ,3 ,0 ,0 ,0 ,21 ,1 ,1 ,2 ,5 ,3 ,46 ,18 ,1 ,1 ,46 ,3 ,0 ,3 ,18 ,0 
B,36 ,2 ,3 ,0 ,0 ,3 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,5 ,3 ,46 ,18 ,1 ,1 ,46 ,3 ,0 ,3 ,18 ,0 
B,37 ,0 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,1 ,1 ,1 ,0 ,5 ,3 ,0 ,24 ,1 ,14 ,46 ,1 ,0 ,3 ,21 ,0 
B,38 ,2 ,0 ,0 ,1 ,3 ,0 ,2 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,0 ,24 ,1 ,2 ,46 ,2 ,12 ,3 ,21 ,4 
B,39 ,2 ,0 ,4 ,1 ,3 ,0 ,2 ,0 ,0 ,3 ,1 ,3 ,0 ,3 ,0 ,24 ,1 ,0 ,46 ,2 ,0 ,0 ,0 ,4 
B,40 ,2 ,0 ,4 ,1 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,2 ,46 ,18 ,12 ,0 ,0 ,4 
B,41 ,2 ,14 ,3 ,0 ,3 ,0 ,2 ,0 ,0 ,3 ,0 ,0 ,3 ,2 ,14 ,24 ,1 ,1 ,46 ,18 ,24 ,0 ,1 ,4 
B,42 ,2 ,14 ,0 ,1 ,3 ,0 ,2 ,0 ,0 ,3 ,1 ,0 ,3 ,2 ,3 ,24 ,1 ,1 ,1 ,18 ,24 ,3 ,1 ,3 
B,43 ,2 ,0 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,3 ,1 ,1 ,1 ,1 ,18 ,24 ,0 ,21 ,3 
B,44 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,0 ,1 ,1 ,1 ,0 ,18 ,24 ,2 ,21 ,49 
B,45 ,0 ,14 ,3 ,1 ,0 ,2 ,0 ,0 ,1 ,0 ,1 ,0 ,3 ,2 ,0 ,0 ,1 ,46 ,0 ,18 ,24 ,2 ,21 ,0 
B,46 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,46 ,5 ,1 ,5 ,2 ,21 ,0 
B,47 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,2 ,0 ,0 ,3 ,0 ,0 ,0 ,1 ,46 ,5 ,0 ,5 ,0 ,21 ,14 
B,48 ,0 ,0 ,0 ,0 ,0 ,3 ,4 ,2 ,1 ,1 ,1 ,0 ,3 ,9 ,10 ,24 ,1 ,14 ,0 ,0 ,5 ,0 ,21 ,14 
B,49 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,1 ,1 ,3 ,3 ,9 ,0 ,24 ,1 ,14 ,0 ,2 ,3 ,2 ,3 ,14 
B,50 ,0 ,0 ,4 ,0 ,0 ,0 ,4 ,3 ,0 ,1 ,1 ,3 ,3 ,9 ,0 ,24 ,1 ,14 ,0 ,0 ,3 ,0 ,3 ,0 
B,51 ,2 ,3 ,4 ,0 ,0 ,0 ,3 ,3 ,0 ,2 ,1 ,3 ,3 ,9 ,0 ,24 ,1 ,14 ,3 ,0 ,3 ,0 ,3 ,0 
B,52 ,0 ,3 ,0 ,0 ,0 ,0 ,4 ,3 ,0 ,0 ,1 ,3 ,3 ,2 ,0 ,0 ,1 ,14 ,3 ,3 ,24 ,0 ,3 ,0 
B,53 ,2 ,3 ,4 ,0 ,0 ,0 ,4 ,3 ,0 ,1 ,2 ,3 ,3 ,2 ,3 ,0 ,1 ,14 ,0 ,3 ,24 ,3 ,3 ,0 
B,54 ,2 ,3 ,3 ,0 ,0 ,0 ,4 ,3 ,0 ,2 ,2 ,3 ,3 ,0 ,3 ,0 ,1 ,1 ,0 ,3 ,24 ,3 ,3 ,0 
B,55 ,0 ,0 ,4 ,3 ,0 ,2 ,4 ,5 ,0 ,0 ,1 ,3 ,3 ,0 ,3 ,0 ,1 ,1 ,0 ,3 ,24 ,3 ,0 ,0 
B,56 ,2 ,3 ,4 ,3 ,0 ,2 ,4 ,5 ,0 ,0 ,2 ,3 ,3 ,6 ,3 ,24 ,1 ,1 ,3 ,3 ,24 ,3 ,3 ,0 
B,57 ,2 ,3 ,4 ,3 ,0 ,3 ,4 ,5 ,0 ,1 ,1 ,3 ,3 ,0 ,0 ,3 ,1 ,1 ,3 ,2 ,24 ,3 ,0 ,0 
B,58 ,0 ,3 ,4 ,3 ,0 ,3 ,9 ,2 ,0 ,1 ,1 ,0 ,3 ,0 ,0 ,3 ,1 ,1 ,3 ,2 ,7 ,3 ,2 ,1 
B,59 ,3 ,3 ,4 ,3 ,0 ,3 ,9 ,2 ,1 ,1 ,1 ,2 ,3 ,0 ,0 ,3 ,1 ,1 ,1 ,2 ,46 ,2 ,2 ,0 
B,60 ,3 ,3 ,4 ,3 ,0 ,3 ,9 ,2 ,0 ,0 ,1 ,2 ,3 ,3 ,3 ,3 ,1 ,1 ,0 ,2 ,46 ,2 ,2 ,14 
B,61 ,3 ,3 ,0 ,3 ,0 ,3 ,9 ,2 ,1 ,1 ,1 ,3 ,3 ,3 ,3 ,3 ,0 ,1 ,1 ,2 ,46 ,2 ,0 ,0 
B,62 ,3 ,0 ,0 ,28 ,0 ,2 ,9 ,0 ,1 ,1 ,1 ,3 ,3 ,3 ,14 ,0 ,1 ,1 ,0 ,2 ,46 ,2 ,1 ,0 
B,63 ,3 ,0 ,3 ,28 ,0 ,0 ,9 ,0 ,1 ,1 ,0 ,3 ,3 ,3 ,14 ,0 ,2 ,1 ,0 ,2 ,46 ,0 ,0 ,0 
B,64 ,0 ,0 ,0 ,28 ,3 ,0 ,9 ,0 ,21 ,1 ,0 ,3 ,3 ,0 ,0 ,0 ,2 ,1 ,0 ,1 ,46 ,0 ,0 ,0 
B,65 ,0 ,0 ,0 ,28 ,0 ,0 ,9 ,0 ,0 ,1 ,3 ,3 ,3 ,2 ,0 ,2 ,2 ,1 ,0 ,2 ,46 ,2 ,0 ,0 
B,66 ,0 ,2 ,3 ,28 ,0 ,0 ,3 ,2 ,5 ,1 ,3 ,3 ,3 ,2 ,0 ,0 ,10 ,1 ,1 ,2 ,46 ,2 ,0 ,0 
B,67 ,0 ,0 ,0 ,1 ,0 ,0 ,3 ,2 ,1 ,1 ,3 ,0 ,3 ,2 ,14 ,0 ,2 ,1 ,1 ,2 ,46 ,2 ,3 ,14 
B,68 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,1 ,1 ,3 ,0 ,3 ,2 ,14 ,1 ,2 ,1 ,1 ,0 ,46 ,2 ,3 ,0 
B,69 ,3 ,0 ,0 ,1 ,0 ,2 ,2 ,9 ,1 ,1 ,3 ,0 ,3 ,2 ,0 ,0 ,1 ,1 ,1 ,0 ,46 ,24 ,3 ,0 
B,70 ,0 ,2 ,0 ,1 ,0 ,2 ,3 ,9 ,5 ,1 ,1 ,8 ,3 ,2 ,14 ,0 ,1 ,1 ,1 ,0 ,46 ,24 ,0 ,14 
B,71 ,0 ,0 ,4 ,1 ,0 ,2 ,3 ,9 ,5 ,0 ,2 ,8 ,3 ,1 ,0 ,0 ,1 ,8 ,1 ,2 ,46 ,2 ,1 ,2 
B,72 ,0 ,0 ,4 ,1 ,0 ,0 ,3 ,9 ,5 ,1 ,2 ,8 ,3 ,1 ,0 ,0 ,1 ,8 ,3 ,3 ,46 ,2 ,0 ,1 
B,73 ,0 ,0 ,4 ,1 ,0 ,0 ,3 ,9 ,5 ,1 ,2 ,8 ,3 ,1 ,9 ,0 ,1 ,8 ,3 ,3 ,1 ,0 ,0 ,0 
B,74 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,9 ,5 ,1 ,2 ,8 ,3 ,0 ,9 ,0 ,1 ,8 ,3 ,3 ,46 ,0 ,0 ,14 
B,75 ,2 ,0 ,4 ,0 ,0 ,0 ,3 ,2 ,0 ,1 ,1 ,0 ,3 ,0 ,9 ,0 ,1 ,8 ,3 ,3 ,46 ,0 ,0 ,0 
B,76 ,0 ,2 ,4 ,0 ,8 ,0 ,5 ,2 ,0 ,0 ,1 ,0 ,0 ,2 ,9 ,0 ,1 ,8 ,3 ,3 ,46 ,2 ,1 ,0 
B,77 ,0 ,0 ,0 ,1 ,8 ,37 ,3 ,0 ,1 ,1 ,1 ,0 ,0 ,2 ,9 ,0 ,1 ,46 ,1 ,0 ,46 ,2 ,0 ,0 
B,78 ,2 ,0 ,0 ,21 ,8 ,0 ,3 ,0 ,3 ,1 ,0 ,0 ,3 ,2 ,9 ,0 ,1 ,46 ,0 ,0 ,46 ,2 ,0 ,0 
B,79 ,0 ,0 ,0 ,0 ,8 ,2 ,5 ,0 ,3 ,1 ,0 ,0 ,0 ,9 ,9 ,0 ,1 ,46 ,1 ,1 ,46 ,2 ,3 ,0 
B,80 ,0 ,2 ,0 ,0 ,8 ,0 ,5 ,2 ,3 ,1 ,3 ,3 ,0 ,9 ,9 ,0 ,0 ,46 ,1 ,0 ,2 ,2 ,2 ,0 
B,81 ,0 ,3 ,0 ,0 ,8 ,2 ,3 ,0 ,3 ,1 ,3 ,3 ,0 ,9 ,9 ,0 ,1 ,46 ,1 ,1 ,2 ,2 ,0 ,1 
B,82 ,0 ,3 ,3 ,1 ,8 ,2 ,0 ,1 ,0 ,1 ,3 ,3 ,0 ,9 ,8 ,0 ,1 ,46 ,1 ,1 ,1 ,0 ,14 ,1 
B,83 ,3 ,3 ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,3 ,3 ,31 ,9 ,8 ,0 ,21 ,46 ,1 ,0 ,1 ,2 ,1 ,1 
B,84 ,3 ,3 ,3 ,0 ,8 ,0 ,2 ,0 ,0 ,1 ,3 ,0 ,0 ,9 ,3 ,0 ,1 ,46 ,1 ,0 ,1 ,0 ,1 ,1 
B,85 ,3 ,3 ,3 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,3 ,0 ,0 ,9 ,3 ,24 ,0 ,1 ,1 ,2 ,1 ,0 ,1 ,2 
B,86 ,3 ,3 ,0 ,0 ,0 ,2 ,2 ,28 ,0 ,1 ,1 ,0 ,0 ,9 ,3 ,24 ,1 ,1 ,1 ,0 ,1 ,0 ,1 ,2 
B,87 ,0 ,3 ,0 ,1 ,0 ,2 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,9 ,3 ,24 ,1 ,1 ,1 ,0 ,1 ,0 ,2 ,2 
B,88 ,0 ,3 ,14 ,21 ,0 ,2 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,9 ,50 ,24 ,1 ,1 ,1 ,0 ,0 ,42 ,0 ,2 
B,89 ,3 ,3 ,14 ,1 ,0 ,1 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,9 ,50 ,24 ,2 ,1 ,0 ,0 ,0 ,2 ,0 ,2 
B,90 ,3 ,3 ,0 ,5 ,0 ,7 ,5 ,12 ,3 ,0 ,1 ,0 ,0 ,8 ,50 ,24 ,0 ,1 ,5 ,0 ,0 ,0 ,0 ,2 
B,91 ,3 ,0 ,0 ,5 ,3 ,2 ,5 ,0 ,3 ,1 ,1 ,0 ,0 ,8 ,50 ,24 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,0 
B,92 ,3 ,0 ,3 ,21 ,3 ,2 ,5 ,0 ,3 ,1 ,0 ,0 ,0 ,8 ,50 ,24 ,2 ,1 ,1 ,0 ,2 ,3 ,0 ,14 
B,93 ,3 ,0 ,3 ,5 ,3 ,1 ,5 ,12 ,3 ,1 ,0 ,0 ,0 ,8 ,0 ,24 ,2 ,1 ,1 ,0 ,2 ,3 ,0 ,0 
B,94 ,3 ,0 ,3 ,21 ,0 ,2 ,5 ,0 ,1 ,1 ,0 ,0 ,0 ,8 ,3 ,24 ,1 ,1 ,1 ,0 ,2 ,3 ,0 ,0 
B,95 ,0 ,8 ,3 ,21 ,0 ,0 ,5 ,21 ,1 ,1 ,2 ,0 ,3 ,0 ,3 ,24 ,1 ,1 ,1 ,0 ,1 ,3 ,2 ,2 
B,96 ,0 ,0 ,3 ,5 ,0 ,0 ,5 ,0 ,0 ,0 ,24 ,3 ,3 ,0 ,3 ,3 ,1 ,0 ,1 ,0 ,24 ,3 ,2 ,2 
B,97 ,5 ,0 ,3 ,5 ,0 ,0 ,5 ,0 ,0 ,0 ,24 ,3 ,3 ,2 ,3 ,3 ,1 ,0 ,1 ,1 ,3 ,3 ,9 ,2 
B,98 ,5 ,0 ,0 ,5 ,0 ,2 ,5 ,0 ,0 ,1 ,24 ,3 ,3 ,1 ,0 ,3 ,1 ,0 ,1 ,1 ,3 ,3 ,9 ,2 
B,99 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,2 ,1 ,1 ,7 ,3 ,3 ,1 ,0 ,3 ,1 ,0 ,3 ,1 ,3 ,3 ,9 ,2 
B,100 ,5 ,0 ,0 ,0 ,3 ,0 ,5 ,3 ,1 ,1 ,1 ,3 ,3 ,0 ,3 ,3 ,0 ,18 ,3 ,1 ,3 ,0 ,9 ,2 
B,101 ,0 ,0 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,1 ,24 ,3 ,3 ,0 ,3 ,2 ,0 ,18 ,1 ,0 ,0 ,0 ,9 ,0 
B,102 ,0 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,0 ,1 ,24 ,0 ,3 ,2 ,3 ,0 ,0 ,18 ,1 ,1 ,2 ,0 ,9 ,14 
B,103 ,0 ,31 ,0 ,0 ,3 ,2 ,3 ,2 ,0 ,1 ,0 ,0 ,3 ,3 ,3 ,0 ,2 ,18 ,1 ,0 ,0 ,0 ,8 ,0 
B,104 ,0 ,2 ,0 ,0 ,3 ,0 ,3 ,1 ,1 ,1 ,24 ,0 ,3 ,3 ,3 ,0 ,2 ,18 ,0 ,1 ,0 ,0 ,8 ,0 
B,105 ,8 ,0 ,0 ,0 ,3 ,0 ,3 ,1 ,1 ,0 ,24 ,0 ,3 ,0 ,3 ,0 ,2 ,3 ,0 ,3 ,0 ,0 ,0 ,2 
B,106 ,8 ,2 ,3 ,2 ,3 ,0 ,3 ,0 ,1 ,1 ,7 ,0 ,0 ,0 ,0 ,1 ,0 ,18 ,1 ,3 ,0 ,0 ,0 ,14 
B,107 ,8 ,2 ,0 ,0 ,3 ,0 ,5 ,0 ,1 ,1 ,24 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,3 ,2 ,2 ,0 ,0 
B,108 ,8 ,2 ,0 ,0 ,3 ,0 ,1 ,1 ,1 ,1 ,24 ,3 ,0 ,0 ,0 ,3 ,2 ,0 ,1 ,2 ,2 ,2 ,2 ,0 
B,109 ,8 ,0 ,4 ,0 ,3 ,0 ,0 ,1 ,1 ,1 ,12 ,3 ,3 ,0 ,0 ,3 ,2 ,0 ,1 ,2 ,3 ,2 ,0 ,0 
B,110 ,8 ,2 ,0 ,2 ,3 ,0 ,0 ,1 ,1 ,1 ,12 ,0 ,3 ,2 ,0 ,3 ,2 ,0 ,2 ,2 ,3 ,0 ,0 ,2 
B,111 ,8 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3 ,4 ,3 ,0 ,3 ,2 ,0 ,3 ,0 ,18 ,1 ,3 ,3 ,2 ,0 ,3 
B,112 ,8 ,2 ,0 ,0 ,0 ,2 ,0 ,5 ,3 ,4 ,3 ,0 ,3 ,2 ,0 ,3 ,0 ,18 ,1 ,3 ,0 ,2 ,0 ,0 
B,113 ,0 ,2 ,0 ,21 ,0 ,2 ,0 ,0 ,3 ,0 ,3 ,0 ,0 ,2 ,0 ,24 ,2 ,18 ,3 ,1 ,0 ,2 ,0 ,0 
B,114 ,0 ,2 ,0 ,21 ,0 ,0 ,0 ,0 ,3 ,0 ,3 ,3 ,0 ,2 ,0 ,24 ,2 ,18 ,3 ,1 ,0 ,2 ,1 ,2 
B,115 ,3 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,3 ,0 ,1 ,14 ,24 ,2 ,18 ,3 ,1 ,2 ,2 ,1 ,2 
B,116 ,3 ,2 ,0 ,1 ,2 ,1 ,0 ,2 ,1 ,0 ,3 ,3 ,0 ,1 ,0 ,24 ,2 ,0 ,3 ,0 ,2 ,2 ,3 ,2 
B,117 ,3 ,2 ,0 ,2 ,0 ,0 ,3 ,0 ,1 ,1 ,3 ,3 ,5 ,1 ,0 ,24 ,2 ,0 ,3 ,0 ,2 ,2 ,3 ,2 
B,118 ,3 ,2 ,0 ,2 ,0 ,0 ,3 ,1 ,1 ,1 ,3 ,3 ,5 ,1 ,3 ,24 ,2 ,0 ,1 ,0 ,2 ,2 ,3 ,2 
B,119 ,3 ,2 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,1 ,3 ,3 ,5 ,2 ,3 ,24 ,2 ,2 ,1 ,1 ,1 ,2 ,8 ,0 
B,120 ,3 ,0 ,0 ,0 ,3 ,3 ,3 ,0 ,0 ,49 ,3 ,28 ,5 ,0 ,3 ,24 ,2 ,0 ,0 ,1 ,2 ,9 ,8 ,14 
B,121 ,5 ,0 ,0 ,0 ,0 ,3 ,3 ,0 ,1 ,1 ,3 ,28 ,5 ,0 ,3 ,24 ,0 ,0 ,0 ,1 ,0 ,9 ,8 ,0 
B,122 ,5 ,2 ,0 ,0 ,0 ,3 ,0 ,3 ,1 ,1 ,3 ,28 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,2 ,9 ,8 ,14 
B,123 ,5 ,2 ,0 ,2 ,0 ,3 ,0 ,3 ,1 ,1 ,3 ,28 ,0 ,0 ,3 ,0 ,2 ,46 ,0 ,0 ,2 ,9 ,8 ,0 
B,124 ,5 ,2 ,0 ,2 ,0 ,3 ,0 ,9 ,1 ,0 ,3 ,28 ,0 ,0 ,3 ,0 ,2 ,46 ,0 ,0 ,2 ,9 ,8 ,5 
B,125 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,21 ,3 ,1 ,28 ,0 ,0 ,3 ,0 ,0 ,46 ,1 ,0 ,2 ,9 ,8 ,2 
B,126 ,0 ,32 ,0 ,0 ,0 ,0 ,0 ,9 ,21 ,3 ,1 ,0 ,0 ,3 ,14 ,0 ,0 ,46 ,1 ,1 ,2 ,9 ,8 ,2 
B,127 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,9 ,21 ,3 ,0 ,0 ,2 ,3 ,14 ,0 ,23 ,46 ,1 ,1 ,0 ,9 ,1 ,0 
B,128 ,0 ,2 ,0 ,1 ,0 ,8 ,0 ,9 ,21 ,3 ,9 ,2 ,2 ,3 ,0 ,0 ,23 ,46 ,0 ,1 ,3 ,9 ,1 ,49 
B,129 ,2 ,2 ,0 ,1 ,0 ,8 ,0 ,0 ,21 ,3 ,9 ,2 ,2 ,2 ,0 ,3 ,23 ,46 ,0 ,5 ,3 ,9 ,0 ,0 
B,130 ,2 ,2 ,3 ,1 ,0 ,8 ,0 ,0 ,21 ,3 ,9 ,2 ,2 ,1 ,0 ,3 ,23 ,8 ,0 ,5 ,3 ,9 ,1 ,0 
B,131 ,0 ,2 ,3 ,1 ,0 ,2 ,2 ,0 ,0 ,3 ,9 ,2 ,2 ,3 ,0 ,3 ,0 ,8 ,1 ,5 ,3 ,9 ,0 ,3 
B,132 ,0 ,2 ,3 ,1 ,0 ,5 ,2 ,0 ,0 ,3 ,9 ,0 ,0 ,3 ,1 ,3 ,0 ,8 ,1 ,5 ,0 ,9 ,0 ,3 
B,133 ,2 ,2 ,0 ,2 ,0 ,5 ,0 ,0 ,2 ,3 ,9 ,0 ,0 ,3 ,1 ,3 ,0 ,3 ,0 ,5 ,0 ,9 ,0 ,3 
B,134 ,2 ,5 ,0 ,21 ,0 ,5 ,0 ,3 ,0 ,3 ,9 ,2 ,0 ,3 ,1 ,3 ,0 ,3 ,0 ,2 ,5 ,9 ,0 ,0 
B,135 ,3 ,5 ,0 ,1 ,0 ,5 ,1 ,3 ,5 ,3 ,9 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,0 ,1 ,2 ,9 ,2 ,18 
B,136 ,3 ,2 ,0 ,1 ,0 ,5 ,0 ,0 ,1 ,3 ,9 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,1 ,2 ,9 ,2 ,18 
B,137 ,3 ,0 ,0 ,1 ,1 ,5 ,0 ,2 ,0 ,3 ,9 ,2 ,2 ,14 ,0 ,3 ,2 ,0 ,0 ,2 ,2 ,9 ,2 ,18 
B,138 ,3 ,5 ,0 ,0 ,1 ,5 ,0 ,0 ,1 ,0 ,9 ,0 ,0 ,39 ,1 ,3 ,2 ,1 ,0 ,2 ,46 ,2 ,1 ,18 
B,139 ,3 ,5 ,0 ,0 ,8 ,5 ,0 ,1 ,0 ,0 ,9 ,0 ,0 ,0 ,1 ,0 ,2 ,2 ,0 ,2 ,46 ,2 ,1 ,18 
B,140 ,3 ,5 ,0 ,0 ,8 ,5 ,0 ,1 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,2 ,46 ,2 ,1 ,18 
B,141 ,0 ,5 ,0 ,0 ,0 ,5 ,2 ,0 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,2 ,3 ,1 ,2 ,2 ,46 ,21 ,1 ,0 
B,142 ,0 ,5 ,0 ,0 ,0 ,5 ,2 ,0 ,2 ,0 ,3 ,3 ,0 ,2 ,0 ,0 ,2 ,1 ,46 ,2 ,46 ,21 ,0 ,0 
B,143 ,0 ,5 ,3 ,0 ,3 ,5 ,2 ,5 ,0 ,0 ,3 ,3 ,0 ,2 ,3 ,0 ,2 ,8 ,46 ,2 ,24 ,21 ,0 ,0 
B,144 ,0 ,1 ,3 ,0 ,3 ,0 ,0 ,5 ,2 ,0 ,3 ,3 ,3 ,2 ,3 ,0 ,2 ,8 ,46 ,0 ,24 ,21 ,0 ,18 
B,145 ,0 ,1 ,3 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,18 ,3 ,3 ,2 ,0 ,0 ,2 ,8 ,8 ,0 ,2 ,21 ,1 ,18 
B,146 ,0 ,2 ,4 ,0 ,0 ,2 ,3 ,1 ,2 ,0 ,0 ,0 ,3 ,0 ,0 ,24 ,2 ,2 ,8 ,0 ,2 ,21 ,1 ,0 
B,147 ,0 ,2 ,3 ,0 ,0 ,2 ,3 ,0 ,2 ,3 ,0 ,0 ,3 ,0 ,8 ,24 ,0 ,2 ,46 ,0 ,0 ,1 ,0 ,0 
B,148 ,0 ,27 ,3 ,0 ,2 ,1 ,3 ,1 ,2 ,3 ,3 ,1 ,0 ,0 ,8 ,2 ,0 ,0 ,46 ,0 ,2 ,1 ,0 ,0 
B,149 ,0 ,27 ,4 ,1 ,2 ,2 ,2 ,28 ,0 ,3 ,3 ,2 ,0 ,0 ,3 ,24 ,3 ,0 ,46 ,0 ,2 ,1 ,1 ,18 
B,150 ,0 ,27 ,4 ,3 ,32 ,0 ,0 ,28 ,2 ,,3 ,2 ,0 ,0 ,3 ,24 ,3 ,2 ,46 ,0 ,0 ,18 ,1 ,18 
B,151 ,0 ,2 ,4 ,3 ,2 ,5 ,0 ,28 ,1 ,3 ,0 ,9 ,0 ,0 ,3 ,24 ,0 ,3 ,46 ,2 ,1 ,18 ,1 ,18 
B,152 ,0 ,2 ,4 ,3 ,2 ,3 ,0 ,0 ,2 ,0 ,0 ,9 ,0 ,0 ,3 ,24 ,2 ,3 ,46 ,0 ,1 ,18 ,1 ,18 
B,153 ,2 ,2 ,4 ,1 ,0 ,3 ,0 ,0 ,0 ,1 ,1 ,9 ,3 ,3 ,2 ,24 ,2 ,3 ,46 ,2 ,2 ,3 ,0 ,0 
B,154 ,0 ,21 ,4 ,1 ,9 ,3 ,0 ,21 ,0 ,3 ,1 ,9 ,3 ,3 ,1 ,24 ,3 ,3 ,46 ,0 ,8 ,3 ,0 ,2 
B,155 ,0 ,2 ,4 ,0 ,0 ,3 ,2 ,0 ,0 ,3 ,1 ,8 ,0 ,3 ,1 ,24 ,3 ,0 ,46 ,2 ,8 ,3 ,1 ,2 
B,156 ,3 ,2 ,4 ,1 ,2 ,0 ,5 ,0 ,0 ,3 ,1 ,8 ,0 ,14 ,0 ,24 ,3 ,0 ,46 ,2 ,2 ,2 ,1 ,2 
B,157 ,3 ,2 ,0 ,0 ,3 ,0 ,5 ,0 ,0 ,3 ,1 ,8 ,0 ,0 ,0 ,24 ,3 ,0 ,46 ,2 ,2 ,2 ,1 ,2 
B,158 ,3 ,2 ,0 ,2 ,3 ,0 ,5 ,0 ,2 ,3 ,24 ,9 ,0 ,0 ,14 ,24 ,3 ,0 ,8 ,0 ,2 ,2 ,14 ,0 
B,159 ,3 ,2 ,0 ,0 ,3 ,3 ,5 ,3 ,0 ,1 ,24 ,9 ,0 ,0 ,14 ,24 ,3 ,0 ,8 ,0 ,0 ,2 ,1 ,0 
B,160 ,28 ,2 ,4 ,1 ,3 ,3 ,0 ,3 ,1 ,0 ,24 ,9 ,0 ,0 ,0 ,24 ,3 ,0 ,3 ,0 ,0 ,2 ,1 ,2 
